"Tension/compression spring",""
"Iterations: ","30"
"Total time: ","0 seconds"
"Best known value: ","0.012681"
"",""
"Statistics: ",""
"Best","0.0126652327895037"
"Mean","0.012668539049655174"
"Median","0.012665254576046352"
"St.d","9.563012409943515E-6"
"Worst","0.012708105427937638"
"FeasibleRate","100.0"
"SuccessRate","100.0"
"SuccessPerformance","2128.5"
"",""
"TS-MBFOA Parameters",""
"Bacteria","14"
"Stepsize","5.0E-4"
"Chemotoxic cycles","7"
"Scaling factor","1.95"
"Bacteria to reproduce","1"
"Reproduction frequency","100"
"Evaluations","20000"
"",""
"Explore test results",""
"#","d","D","N","OF","CVS"
"1.0","0.05164402578034707","0.355635273399844","11.352710755006852","0.012665269911696107","0.0"
"2.0","0.05169921108205311","0.3569619711970033","11.27466157580538","0.012665234667038339","0.0"
"3.0","0.05188802307877334","0.3615231216712537","11.012704034164438","0.012665953214744183","0.0"
"4.0","0.05167493584079931","0.35637801868099084","11.308910370313397","0.012665236430082067","0.0"
"5.0","0.05180617611919439","0.359541666544122","11.125311555767027","0.012665487874018522","0.0"
"6.0","0.0518454935823801","0.36049276874126956","11.071032157461945","0.012665678720008303","0.0"
"7.0","0.050401732836077594","0.32652848755244646","13.306147900092869","0.012696321702490717","0.0"
"8.0","0.05171906483335816","0.3574399753635702","11.246748779188792","0.012665249471497947","0.0"
"9.0","0.05168880699779107","0.3567116272139297","11.289324122469882","0.0126652327895037","0.0"
"10.0","0.05165974468038541","0.35601287269063214","11.330410058468594","0.012665248673541884","0.0"
"11.0","0.05157599142217389","0.354003654418989","11.44987669175926","0.012665467301209711","0.0"
"12.0","0.05171591311452444","0.35736406357394973","11.251174507466427","0.01266524646219419","0.0"
"13.0","0.05169083119332388","0.35676032527424684","11.286469547451825","0.012665232862393247","0.0"
"14.0","0.051687218634615964","0.3566734168798957","11.291564746916448","0.012665232858945526","0.0"
"15.0","0.05162957553235032","0.3552883548070328","11.373260958707364","0.012665297668987472","0.0"
"16.0","0.051852651020993096","0.3606659711124717","11.061195369310125","0.012665724123764826","0.0"
"17.0","0.05250865994697013","0.3767042035809465","10.208361894986911","0.012680013942208938","0.0"
"18.0","0.051682623211699565","0.3565628777199563","11.29805074858255","0.01266523374813082","0.0"
"19.0","0.05165255158090341","0.3558400151723805","11.340611500684014","0.01266525917094443","0.0"
"20.0","0.05227172638555478","0.3708847220974479","10.50471438808887","0.012672036295792893","0.0"
"21.0","0.05018066767125799","0.3214997022955626","13.697386916810014","0.012708105427937638","0.0"
"22.0","0.051691395820675626","0.3567739100518257","11.285673424746822","0.012665232888228472","0.0"
"23.0","0.05169046640359973","0.356751549062506","11.286983895418091","0.012665232824752163","0.0"
"24.0","0.051728140825578334","0.357658614209798","11.23401798488656","0.012665261152714505","0.0"
"25.0","0.051719742047400125","0.35745629186409805","11.245797763660615","0.012665249981148274","0.0"
"26.0","0.05166475057757982","0.3561331511250955","11.323321715416274","0.012665244886649593","0.0"
"27.0","0.05145712157841851","0.35116343262485966","11.622185516115387","0.012666220782552154","0.0"
"28.0","0.05180457659860163","0.35950310489200576","11.12751740370169","0.012665475681613282","0.0"
"29.0","0.05166826825214395","0.3562177247989433","11.3183403983615","0.012665240688400886","0.0"
"30.0","0.05165899768553157","0.35599492413031875","11.331468337204177","0.012665249286464415","0.0"
